tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3603),tensor(23.2838),tensor(91.9397),tensor(17.7768),tensor(0.0066),tensor(0.0088)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3530),tensor(24.2574),tensor(91.9524),tensor(17.9182),tensor(0.0066),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3448),tensor(25.2542),tensor(91.9664),tensor(18.0497),tensor(0.0066),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3372),tensor(26.1729),tensor(91.9795),tensor(18.1619),tensor(0.0066),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3308),tensor(26.9192),tensor(91.9905),tensor(18.2467),tensor(0.0066),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3257),tensor(27.4116),tensor(91.9993),tensor(18.2939),tensor(0.0066),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3213),tensor(27.5896),tensor(92.0068),tensor(18.2984),tensor(0.0066),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3171),tensor(27.4333),tensor(92.0139),tensor(18.2542),tensor(0.0066),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3130),tensor(26.9649),tensor(92.0210),tensor(18.1640),tensor(0.0066),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3091),tensor(26.2465),tensor(92.0276),tensor(18.0372),tensor(0.0066),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3060),tensor(25.3616),tensor(92.0330),tensor(17.8871),tensor(0.0066),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3039),tensor(24.4081),tensor(92.0366),tensor(17.7297),tensor(0.0065),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3029),tensor(23.4817),tensor(92.0382),tensor(17.5786),tensor(0.0065),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3026),tensor(22.6701),tensor(92.0388),tensor(17.4469),tensor(0.0065),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3023),tensor(22.0432),tensor(92.0394),tensor(17.3436),tensor(0.0065),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.3012),tensor(21.6306),tensor(92.0411),tensor(17.2723),tensor(0.0065),tensor(0.0087)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.2991),tensor(21.4266),tensor(92.0447),tensor(17.2321),tensor(0.0065),tensor(0.0086)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.2960),tensor(21.4094),tensor(92.0501),tensor(17.2197),tensor(0.0065),tensor(0.0086)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.2920),tensor(21.5482),tensor(92.0569),tensor(17.2313),tensor(0.0065),tensor(0.0086)
tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(9.2875),tensor(21.8046),tensor(92.0646),tensor(17.2609),tensor(0.0065),tensor(0.0086)
